accessions,EC
Q9YE60,EC:4.2.99.18
Q6M0G7,EC:4
Q6M0G7,EC:3
Q6M0G7,EC:4.2
Q6M0G7,EC:3.2
Q6M0G7,EC:4.2.99
Q6M0G7,EC:3.2.2
Q6M0G7,EC:4.2.99.18
Q9UZY0,EC:4
Q9UZY0,EC:3
Q9UZY0,EC:4.2
Q9UZY0,EC:3.2
Q9UZY0,EC:4.2.99
Q9UZY0,EC:3.2.2
Q9UZY0,EC:4.2.99.18
Q8U2D5,EC:4
Q8U2D5,EC:3
Q8U2D5,EC:4.2
Q8U2D5,EC:3.2
Q8U2D5,EC:4.2.99
Q8U2D5,EC:3.2.2
Q8U2D5,EC:4.2.99.18
Q5JI79,EC:4
Q5JI79,EC:3
Q5JI79,EC:4.2
Q5JI79,EC:3.2
Q5JI79,EC:4.2.99
Q5JI79,EC:3.2.2
Q5JI79,EC:4.2.99.18
P82955,EC:1
P82955,EC:1.8
P82955,EC:1.8.1
P82955,EC:0
Q9I6Z2,EC:1
Q9I6Z2,EC:1.8
Q9I6Z2,EC:1.8.1
Q9I6Z2,EC:0
O05204,EC:1
O05204,EC:1.8
O05204,EC:1.8.1
O05204,EC:0
O06465,EC:1
O06465,EC:1.8
O06465,EC:1.8.1
O06465,EC:0
A3LN69,EC:1
A3LN69,EC:1.16
A3LN69,EC:1.16.1
A3LN69,EC:0
Q6C188,EC:1
Q6C188,EC:1.16
Q6C188,EC:1.16.1
Q6C188,EC:0
C5E4F2,EC:1
C5E4F2,EC:1.16
C5E4F2,EC:1.16.1
C5E4F2,EC:0
B7LM79,EC:3
B7LM79,EC:3.1
B7LM79,EC:3.1.3
B7LM79,EC:0
A0A0A1H8I4,EC:5
A0A0A1H8I4,EC:5.3
A0A0A1H8I4,EC:5.3.3
A0A0A1H8I4,EC:5.3.3.7
Q8Z543,EC:3
Q8Z543,EC:3.1
Q8Z543,EC:3.1.3
Q8Z543,EC:0
Q9SL49,EC:1
Q9SL49,EC:1.14
Q9SL49,EC:1.14.11
Q9SL49,EC:1.14.11.53
Q5T2L2,EC:1
Q5T2L2,EC:1.1
Q5T2L2,EC:1.1.1
Q5T2L2,EC:0
P47895,EC:1
P47895,EC:1.2
P47895,EC:1.2.1
P47895,EC:1.2.1.36
P52476,EC:1
P52476,EC:1.2
P52476,EC:1.2.1
P52476,EC:1.2.1.3
P30837,EC:1
P30837,EC:1.2
P30837,EC:1.2.1
P30837,EC:1.2.1.3
Q8R0Y6,EC:1
Q8R0Y6,EC:1.5
Q8R0Y6,EC:1.5.1
Q8R0Y6,EC:1.5.1.6
Q63ZT8,EC:1
Q63ZT8,EC:1.5
Q63ZT8,EC:1.5.1
Q63ZT8,EC:1.5.1.6
Q8K009,EC:1
Q8K009,EC:1.5
Q8K009,EC:1.5.1
Q8K009,EC:1.5.1.6
Q9FDS1,EC:1
Q9FDS1,EC:1.2
Q9FDS1,EC:1.2.1
Q9FDS1,EC:1.2.1.48
Q9ZQI7,EC:2
Q9ZQI7,EC:2.6
Q9ZQI7,EC:2.6.1
Q9ZQI7,EC:0
P21300,EC:1
P21300,EC:1.1
P21300,EC:1.1.1
P21300,EC:1.1.1.21
Q5RJP0,EC:1
Q5RJP0,EC:1.1
Q5RJP0,EC:1.1.1
Q5RJP0,EC:1.1.1.21
Q49Z69,EC:1
Q49Z69,EC:1.2
Q49Z69,EC:1.2.1
Q49Z69,EC:1.2.1.3
O08782,EC:1
O08782,EC:1.1
O08782,EC:1.1.1
O08782,EC:1.1.1.21
Q2RXI1,EC:4
Q2RXI1,EC:4.1
Q2RXI1,EC:4.1.2
Q2RXI1,EC:4.1.2.62
Q9UUN9,EC:1
Q9UUN9,EC:1.1
Q9UUN9,EC:1.1.1
Q9UUN9,EC:1.1.1.2
P29271,EC:4
P29271,EC:4.1
P29271,EC:4.1.2
P29271,EC:4.1.2.13
Q8J0N6,EC:4
Q8J0N6,EC:4.1
Q8J0N6,EC:4.1.2
Q8J0N6,EC:4.1.2.13
P50923,EC:4
P50923,EC:4.1
P50923,EC:4.1.2
P50923,EC:4.1.2.13
Q55664,EC:4
Q55664,EC:4.1
Q55664,EC:4.1.2
Q55664,EC:4.1.2.13
P50076,EC:2
P50076,EC:2.4
P50076,EC:2.4.1
P50076,EC:2.4.1.256
Q75B12,EC:2
Q75B12,EC:2.4
Q75B12,EC:2.4.1
Q75B12,EC:2.4.1.131
P53993,EC:2
P53993,EC:2.4
P53993,EC:2.4.1
P53993,EC:2.4.1.131
Q59S72,EC:2
Q59S72,EC:2.4
Q59S72,EC:2.4.1
Q59S72,EC:2.4.1.131
Q7ZW24,EC:2
Q7ZW24,EC:2.4
Q7ZW24,EC:2.4.1
Q7ZW24,EC:2.4.1.131
Q6BVB2,EC:2
Q6BVB2,EC:2.4
Q6BVB2,EC:2.4.1
Q6BVB2,EC:2.4.1.131
Q54DM9,EC:2
Q54DM9,EC:2.4
Q54DM9,EC:2.4.1
Q54DM9,EC:2.4.1.131
Q6CLD6,EC:2
Q6CLD6,EC:2.4
Q6CLD6,EC:2.4.1
Q6CLD6,EC:2.4.1.131
Q8X092,EC:2
Q8X092,EC:2.4
Q8X092,EC:2.4.1
Q8X092,EC:2.4.1.131
O74878,EC:2
O74878,EC:2.4
O74878,EC:2.4.1
O74878,EC:2.4.1.131
Q6C9T3,EC:2
Q6C9T3,EC:2.4
Q6C9T3,EC:2.4.1
Q6C9T3,EC:2.4.1.131
Q887Q6,EC:2
Q887Q6,EC:2.3
Q887Q6,EC:2.3.1
Q887Q6,EC:0
O52197,EC:2
O52197,EC:2.3
O52197,EC:2.3.1
O52197,EC:0
Q88ND3,EC:2
Q88ND3,EC:2.3
Q88ND3,EC:2.3.1
Q88ND3,EC:0
Q9X0Z7,EC:5
Q9X0Z7,EC:5.1
Q9X0Z7,EC:5.1.1
Q9X0Z7,EC:5.1.1.1
Q9X0Z7,EC:5.1.1.3
O50660,EC:4
O50660,EC:4.2
O50660,EC:4.2.2
O50660,EC:4.2.2.3
C1DP89,EC:4
C1DP89,EC:4.2
C1DP89,EC:4.2.2
C1DP89,EC:4.2.2.3
A6V1P7,EC:4
A6V1P7,EC:4.2
A6V1P7,EC:4.2.2
A6V1P7,EC:4.2.2.3
F8W3R9,EC:2
F8W3R9,EC:2.7
F8W3R9,EC:2.7.10
F8W3R9,EC:2.7.10.1
P97793,EC:2
P97793,EC:2.7
P97793,EC:2.7.10
P97793,EC:2.7.10.1
Q9I3J8,EC:3
Q9I3J8,EC:3.5
Q9I3J8,EC:3.5.3
Q9I3J8,EC:3.5.3.4
Q3KFK9,EC:3
Q3KFK9,EC:3.5
Q3KFK9,EC:3.5.3
Q3KFK9,EC:3.5.3.4
A4VP32,EC:3
A4VP32,EC:3.5
A4VP32,EC:3.5.3
A4VP32,EC:3.5.3.4
Q92VC1,EC:3
Q92VC1,EC:3.5
Q92VC1,EC:3.5.3
Q92VC1,EC:3.5.3.4
Q82LL5,EC:3
Q82LL5,EC:3.5
Q82LL5,EC:3.5.3
Q82LL5,EC:3.5.3.4
Q9W6S5,EC:3
Q9W6S5,EC:3.5
Q9W6S5,EC:3.5.3
Q9W6S5,EC:3.5.3.4
P63479,EC:5
P63479,EC:5.1
P63479,EC:5.1.1
P63479,EC:5.1.1.1
P94494,EC:5
P94494,EC:5.1
P94494,EC:5.1.1
P94494,EC:5.1.1.1
Q97DY9,EC:5
Q97DY9,EC:5.1
Q97DY9,EC:5.1.1
Q97DY9,EC:5.1.1.1
O30746,EC:5
O30746,EC:5.1
O30746,EC:5.1.1
O30746,EC:5.1.1.1
Q9HTQ2,EC:5
Q9HTQ2,EC:5.1
Q9HTQ2,EC:5.1.1
Q9HTQ2,EC:5.1.1.1
Q98F05,EC:5
Q98F05,EC:5.1
Q98F05,EC:5.1.1
Q98F05,EC:5.1.1.1
A5D4I1,EC:5
A5D4I1,EC:5.1
A5D4I1,EC:5.1.1
A5D4I1,EC:5.1.1.1
Q9S5V6,EC:5
Q9S5V6,EC:5.1
Q9S5V6,EC:5.1.1
Q9S5V6,EC:5.1.1.1
Q9F9L1,EC:5
Q9F9L1,EC:5.1
Q9F9L1,EC:5.1.1
Q9F9L1,EC:5.1.1.1
Q12H34,EC:5
Q12H34,EC:5.1
Q12H34,EC:5.1.1
Q12H34,EC:5.1.1.1
Q48PY9,EC:5
Q48PY9,EC:5.1
Q48PY9,EC:5.1.1
Q48PY9,EC:5.1.1.1
Q4K3T9,EC:5
Q4K3T9,EC:5.1
Q4K3T9,EC:5.1.1
Q4K3T9,EC:5.1.1.1
B9WZ64,EC:5
B9WZ64,EC:5.1
B9WZ64,EC:5.1.1
B9WZ64,EC:5.1.1.1
A4VQM5,EC:5
A4VQM5,EC:5.1
A4VQM5,EC:5.1.1
A4VQM5,EC:5.1.1.1
P12726,EC:2
P12726,EC:2.4
P12726,EC:2.4.2
P12726,EC:2.4.2.31
Q70FD1,EC:1
Q70FD1,EC:1.1
Q70FD1,EC:1.1.1
Q70FD1,EC:1.1.1.15
Q70FD1,EC:1.1.1.250
P39049,EC:4
P39049,EC:4.2
P39049,EC:4.2.2
P39049,EC:4.2.2.3
P36548,EC:3
P36548,EC:3.5
P36548,EC:3.5.1
P36548,EC:3.5.1.28
P57638,EC:3
P57638,EC:3.5
P57638,EC:3.5.1
P57638,EC:3.5.1.28
Q89A33,EC:3
Q89A33,EC:3.5
Q89A33,EC:3.5.1
Q89A33,EC:3.5.1.28
P44493,EC:3
P44493,EC:3.5
P44493,EC:3.5.1
P44493,EC:3.5.1.28
P63884,EC:3
P63884,EC:3.5
P63884,EC:3.5.1
P63884,EC:3.5.1.28
B8HTK3,EC:3
B8HTK3,EC:3.4
B8HTK3,EC:3.4.11
B8HTK3,EC:3.4.11.1
B8HTK3,EC:3.4.11.10
C0QC86,EC:3
C0QC86,EC:3.4
C0QC86,EC:3.4.11
C0QC86,EC:3.4.11.1
C0QC86,EC:3.4.11.10
Q6AJZ3,EC:3
Q6AJZ3,EC:3.4
Q6AJZ3,EC:3.4.11
Q6AJZ3,EC:3.4.11.1
Q6AJZ3,EC:3.4.11.10
A8LI79,EC:3
A8LI79,EC:3.4
A8LI79,EC:3.4.11
A8LI79,EC:3.4.11.1
A8LI79,EC:3.4.11.10
Q02RY8,EC:3
Q02RY8,EC:3.4
Q02RY8,EC:3.4.11
Q02RY8,EC:3.4.11.1
Q02RY8,EC:3.4.11.10
C3K6G5,EC:3
C3K6G5,EC:3.4
C3K6G5,EC:3.4.11
C3K6G5,EC:3.4.11.1
C3K6G5,EC:3.4.11.10
Q887M0,EC:3
Q887M0,EC:3.4
Q887M0,EC:3.4.11
Q887M0,EC:3.4.11.1
Q887M0,EC:3.4.11.10
A1SRZ1,EC:3
A1SRZ1,EC:3.4
A1SRZ1,EC:3.4.11
A1SRZ1,EC:3.4.11.1
A1SRZ1,EC:3.4.11.10
P0CL03,EC:3
P0CL03,EC:3.5
P0CL03,EC:3.5.1
P0CL03,EC:3.5.1.28
P15274,EC:3
P15274,EC:3.5
P15274,EC:3.5.4
P15274,EC:3.5.4.6
O25681,EC:3
O25681,EC:3.4
O25681,EC:3.4.11
O25681,EC:0
Q32LQ0,EC:3
Q32LQ0,EC:3.4
Q32LQ0,EC:3.4.11
Q32LQ0,EC:3.4.11.7
Q07075,EC:3
Q07075,EC:3.4
Q07075,EC:3.4.11
Q07075,EC:3.4.11.7
Q95334,EC:3
Q95334,EC:3.4
Q95334,EC:3.4.11
Q95334,EC:3.4.11.7
C5PHM7,EC:3
C5PHM7,EC:3.4
C5PHM7,EC:3.4.11
C5PHM7,EC:3.4.11.9
Q96WX8,EC:3
Q96WX8,EC:3.4
Q96WX8,EC:3.4.11
Q96WX8,EC:3.4.11.9
E4ZHV7,EC:3
E4ZHV7,EC:3.4
E4ZHV7,EC:3.4.11
E4ZHV7,EC:3.4.11.9
E9DV56,EC:3
E9DV56,EC:3.4
E9DV56,EC:3.4.11
E9DV56,EC:3.4.11.9
C1H9Q9,EC:3
C1H9Q9,EC:3.4
C1H9Q9,EC:3.4.11
C1H9Q9,EC:3.4.11.9
Q0U6G5,EC:3
Q0U6G5,EC:3.4
Q0U6G5,EC:3.4.11
Q0U6G5,EC:3.4.11.9
B2WMQ2,EC:3
B2WMQ2,EC:3.4
B2WMQ2,EC:3.4.11
B2WMQ2,EC:3.4.11.9
D1ZBF6,EC:3
D1ZBF6,EC:3.4
D1ZBF6,EC:3.4.11
D1ZBF6,EC:3.4.11.9
Q9UXX9,EC:2
Q9UXX9,EC:2.8
Q9UXX9,EC:2.8.4
Q9UXX9,EC:2.8.4.5
Q9RBU1,EC:2
Q9RBU1,EC:2.1
Q9RBU1,EC:2.1.4
Q9RBU1,EC:2.1.4.3
A1DN11,EC:2
A1DN11,EC:2.3
A1DN11,EC:2.3.1
A1DN11,EC:0
P54802,EC:3
P54802,EC:3.2
P54802,EC:3.2.1
P54802,EC:3.2.1.50
P80884,EC:3
P80884,EC:3.4
P80884,EC:3.4.22
P80884,EC:3.4.22.31
A9I280,EC:2
A9I280,EC:2.7
A9I280,EC:2.7.1
A9I280,EC:2.7.1.170
A6X3N5,EC:2
A6X3N5,EC:2.7
A6X3N5,EC:2.7.1
A6X3N5,EC:2.7.1.170
Q39JJ7,EC:2
Q39JJ7,EC:2.7
Q39JJ7,EC:2.7.1
Q39JJ7,EC:2.7.1.170
A6UZG7,EC:2
A6UZG7,EC:2.7
A6UZG7,EC:2.7.1
A6UZG7,EC:2.7.1.170
Q4K515,EC:2
Q4K515,EC:2.7
Q4K515,EC:2.7.1
Q4K515,EC:2.7.1.170
Q88QQ4,EC:2
Q88QQ4,EC:2.7
Q88QQ4,EC:2.7.1
Q88QQ4,EC:2.7.1.170
Q3ICY1,EC:2
Q3ICY1,EC:2.7
Q3ICY1,EC:2.7.1
Q3ICY1,EC:2.7.1.170
Q8Y241,EC:2
Q8Y241,EC:2.7
Q8Y241,EC:2.7.1
Q8Y241,EC:2.7.1.170
Q1MG48,EC:2
Q1MG48,EC:2.7
Q1MG48,EC:2.7.1
Q1MG48,EC:2.7.1.170
Q92PK6,EC:2
Q92PK6,EC:2.7
Q92PK6,EC:2.7.1
Q92PK6,EC:2.7.1.170
C0ZSV1,EC:2
C0ZSV1,EC:2.7
C0ZSV1,EC:2.7.1
C0ZSV1,EC:2.7.1.170
Q6N702,EC:2
Q6N702,EC:2.7
Q6N702,EC:2.7.1
Q6N702,EC:2.7.1.170
P16066,EC:4
P16066,EC:4.6
P16066,EC:4.6.1
P16066,EC:4.6.1.2
P18910,EC:4
P18910,EC:4.6
P18910,EC:4.6.1
P18910,EC:4.6.1.2
O85674,EC:1
O85674,EC:1.14
O85674,EC:1.14.12
O85674,EC:1.14.12.1
O85675,EC:1
O85675,EC:1.18
O85675,EC:1.18.1
O85675,EC:1.18.1.3
Q9LLB0,EC:4
Q9LLB0,EC:4.2
Q9LLB0,EC:4.2.1
Q9LLB0,EC:4.2.1.92
O16025,EC:1
O16025,EC:4
O16025,EC:1.13
O16025,EC:4.2
O16025,EC:1.13.11
O16025,EC:4.2.1
O16025,EC:1.13.11.40
Q8P8J2,EC:2
Q8P8J2,EC:2.1
Q8P8J2,EC:2.1.3
Q8P8J2,EC:2.1.3.9
Q39219,EC:1
Q39219,EC:1.10
Q39219,EC:1.10.3
Q39219,EC:1.10.3.11
O82807,EC:1
O82807,EC:1.10
O82807,EC:1.10.3
O82807,EC:1.10.3.11
O23913,EC:1
O23913,EC:1.10
O23913,EC:1.10.3
O23913,EC:1.10.3.11
O22048,EC:1
O22048,EC:1.10
O22048,EC:1.10.3
O22048,EC:1.10.3.11
Q40294,EC:1
Q40294,EC:1.10
Q40294,EC:1.10.3
Q40294,EC:1.10.3.11
Q07185,EC:1
Q07185,EC:1.10
Q07185,EC:1.10.3
Q07185,EC:1.10.3.11
Q5E866,EC:3
Q5E866,EC:3.6
Q5E866,EC:3.6.1
Q5E866,EC:3.6.1.41
Q0AC59,EC:3
Q0AC59,EC:3.6
Q0AC59,EC:3.6.1
Q0AC59,EC:3.6.1.41
Q1LSS3,EC:3
Q1LSS3,EC:3.6
Q1LSS3,EC:3.6.1
Q1LSS3,EC:3.6.1.41
A9I1T6,EC:3
A9I1T6,EC:3.6
A9I1T6,EC:3.6.1
A9I1T6,EC:3.6.1.41
P57242,EC:3
P57242,EC:3.6
P57242,EC:3.6.1
P57242,EC:3.6.1.41
Q89AV3,EC:3
Q89AV3,EC:3.6
Q89AV3,EC:3.6.1
Q89AV3,EC:3.6.1.41
Q46E58,EC:5
Q46E58,EC:5.4
Q46E58,EC:5.4.2
Q46E58,EC:5.4.2.12
P58813,EC:5
P58813,EC:5.4
P58813,EC:5.4.2
P58813,EC:5.4.2.12
Q8PX04,EC:5
Q8PX04,EC:5.4
Q8PX04,EC:5.4.2
Q8PX04,EC:5.4.2.12
Q6LXB3,EC:5
Q6LXB3,EC:5.4
Q6LXB3,EC:5.4.2
Q6LXB3,EC:5.4.2.12
A5UKY4,EC:5
A5UKY4,EC:5.4
A5UKY4,EC:5.4.2
A5UKY4,EC:5.4.2.12
Q2NES7,EC:5
Q2NES7,EC:5.4
Q2NES7,EC:5.4.2
Q2NES7,EC:5.4.2.12
A6UQ84,EC:5
A6UQ84,EC:5.4
A6UQ84,EC:5.4.2
A6UQ84,EC:5.4.2.12
Q9V2M6,EC:5
Q9V2M6,EC:5.4
Q9V2M6,EC:5.4.2
Q9V2M6,EC:5.4.2.12
A4WL27,EC:5
A4WL27,EC:5.4
A4WL27,EC:5.4.2
A4WL27,EC:5.4.2.12
O49196,EC:2
O49196,EC:2.7
O49196,EC:2.7.1
O49196,EC:2.7.1.25
Q84JF0,EC:2
Q84JF0,EC:2.7
Q84JF0,EC:2.7.1
Q84JF0,EC:2.7.1.25
A1Z9X0,EC:2
A1Z9X0,EC:2.7
A1Z9X0,EC:2.7.11
A1Z9X0,EC:2.7.11.13
B0CHX9,EC:2
B0CHX9,EC:2.4
B0CHX9,EC:2.4.2
B0CHX9,EC:2.4.2.7
A2S6D4,EC:2
A2S6D4,EC:2.4
A2S6D4,EC:2.4.2
A2S6D4,EC:2.4.2.7
O31060,EC:2
O31060,EC:2.4
O31060,EC:2.4.2
O31060,EC:2.4.2.7
Q7VKQ4,EC:2
Q7VKQ4,EC:2.4
Q7VKQ4,EC:2.4.2
Q7VKQ4,EC:2.4.2.7
Q0I3U5,EC:2
Q0I3U5,EC:2.4
Q0I3U5,EC:2.4.2
Q0I3U5,EC:2.4.2.7
B8CXF1,EC:2
B8CXF1,EC:2.4
B8CXF1,EC:2.4.2
B8CXF1,EC:2.4.2.7
O25296,EC:2
O25296,EC:2.4
O25296,EC:2.4.2
O25296,EC:2.4.2.7
P07741,EC:2
P07741,EC:2.4
P07741,EC:2.4.2
P07741,EC:2.4.2.7
A3CNR3,EC:2
A3CNR3,EC:2.4
A3CNR3,EC:2.4.2
A3CNR3,EC:2.4.2.7
B9DUP2,EC:2
B9DUP2,EC:2.4
B9DUP2,EC:2.4.2
B9DUP2,EC:2.4.2.7
A6Q809,EC:2
A6Q809,EC:2.4
A6Q809,EC:2.4.2
A6Q809,EC:2.4.2.7
Q3A4N0,EC:2
Q3A4N0,EC:2.4
Q3A4N0,EC:2.4.2
Q3A4N0,EC:2.4.2.7
B1XL39,EC:2
B1XL39,EC:2.4
B1XL39,EC:2.4.2
B1XL39,EC:2.4.2.7
A5GLQ5,EC:2
A5GLQ5,EC:2.4
A5GLQ5,EC:2.4.2
A5GLQ5,EC:2.4.2.7
P08204,EC:2
P08204,EC:2.7
P08204,EC:2.7.1
P08204,EC:2.7.1.16
A4W6G7,EC:2
A4W6G7,EC:2.7
A4W6G7,EC:2.7.1
A4W6G7,EC:2.7.1.16
Q9KBQ3,EC:2
Q9KBQ3,EC:2.7
Q9KBQ3,EC:2.7.1
Q9KBQ3,EC:2.7.1.16
P26819,EC:2
P26819,EC:2.7
P26819,EC:2.7.11
P26819,EC:2.7.11.15
P62330,EC:3
P62330,EC:3.6
P62330,EC:3.6.5
P62330,EC:3.6.5.2
P40711,EC:3
P40711,EC:3.1
P40711,EC:3.1.1
P40711,EC:3.1.1.29
A4SEI5,EC:2
A4SEI5,EC:2.7
A4SEI5,EC:2.7.2
A4SEI5,EC:2.7.2.8
Q1QT79,EC:2
Q1QT79,EC:2.7
Q1QT79,EC:2.7.2
Q1QT79,EC:2.7.2.8
B5ED10,EC:2
B5ED10,EC:2.7
B5ED10,EC:2.7.2
B5ED10,EC:2.7.2.8
Q97GH8,EC:2
Q97GH8,EC:2.7
Q97GH8,EC:2.7.2
Q97GH8,EC:2.7.2.8
Q188A2,EC:2
Q188A2,EC:2.7
Q188A2,EC:2.7.2
Q188A2,EC:2.7.2.8
A0Q1F1,EC:2
A0Q1F1,EC:2.7
A0Q1F1,EC:2.7.2
A0Q1F1,EC:2.7.2.8
Q6NHG8,EC:2
Q6NHG8,EC:2.7
Q6NHG8,EC:2.7.2
Q6NHG8,EC:2.7.2.8
A6L9A0,EC:2
A6L9A0,EC:2.7
A6L9A0,EC:2.7.2
A6L9A0,EC:2.7.2.8
A7HPT7,EC:2
A7HPT7,EC:2.7
A7HPT7,EC:2.7.2
A7HPT7,EC:2.7.2.8
P57908,EC:2
P57908,EC:2.7
P57908,EC:2.7.2
P57908,EC:2.7.2.8
B4S9U8,EC:2
B4S9U8,EC:2.7
B4S9U8,EC:2.7.2
B4S9U8,EC:2.7.2.8
A5D506,EC:2
A5D506,EC:2.7
A5D506,EC:2.7.2
A5D506,EC:2.7.2.8
C0QRI8,EC:2
C0QRI8,EC:2.7
C0QRI8,EC:2.7.2
C0QRI8,EC:2.7.2.8
Q7MYD7,EC:2
Q7MYD7,EC:2.7
Q7MYD7,EC:2.7.2
Q7MYD7,EC:2.7.2.8
A6L013,EC:2
A6L013,EC:2.7
A6L013,EC:2.7.2
A6L013,EC:2.7.2.8
Q7M7Q9,EC:2
Q7M7Q9,EC:2.7
Q7M7Q9,EC:2.7.2
Q7M7Q9,EC:2.7.2.8
Q87EL2,EC:2
Q87EL2,EC:2.7
Q87EL2,EC:2.7.2
Q87EL2,EC:2.7.2.8
Q5NME2,EC:2
Q5NME2,EC:2.7
Q5NME2,EC:2.7.2
Q5NME2,EC:2.7.2.8
P59391,EC:1
P59391,EC:1.2
P59391,EC:1.2.1
P59391,EC:1.2.1.38
Q88QQ6,EC:1
Q88QQ6,EC:1.2
Q88QQ6,EC:1.2.1
Q88QQ6,EC:1.2.1.38
B4S9V0,EC:1
B4S9V0,EC:1.2
B4S9V0,EC:1.2.1
B4S9V0,EC:1.2.1.38
Q7MYD6,EC:1
Q7MYD6,EC:1.2
Q7MYD6,EC:1.2.1
Q7MYD6,EC:1.2.1.38
A6KXY5,EC:1
A6KXY5,EC:1.2
A6KXY5,EC:1.2.1
A6KXY5,EC:1.2.1.38
A9BAE1,EC:1
A9BAE1,EC:1.2
A9BAE1,EC:1.2.1
A9BAE1,EC:1.2.1.38
Q7VBZ8,EC:1
Q7VBZ8,EC:1.2
Q7VBZ8,EC:1.2.1
Q7VBZ8,EC:1.2.1.38
Q46L18,EC:1
Q46L18,EC:1.2
Q46L18,EC:1.2.1
Q46L18,EC:1.2.1.38
Q15X80,EC:1
Q15X80,EC:1.2
Q15X80,EC:1.2.1
Q15X80,EC:1.2.1.38
Q58131,EC:2
Q58131,EC:2.6
Q58131,EC:2.6.1
Q58131,EC:2.6.1.11
O27392,EC:2
O27392,EC:2.6
O27392,EC:2.6.1
O27392,EC:2.6.1.11
Q9CC12,EC:2
Q9CC12,EC:2.6
Q9CC12,EC:2.6.1
Q9CC12,EC:2.6.1.11
P59318,EC:2
P59318,EC:2.6
P59318,EC:2.6.1
P59318,EC:2.6.1.11
Q9P3I3,EC:2
Q9P3I3,EC:2.6
Q9P3I3,EC:2.6.1
Q9P3I3,EC:2.6.1.11
P54752,EC:2
P54752,EC:2.6
P54752,EC:2.6.1
P54752,EC:2.6.1.11
Q7U5R5,EC:2
Q7U5R5,EC:2.6
Q7U5R5,EC:2.6.1
Q7U5R5,EC:2.6.1.11
Q7N9E5,EC:2
Q7N9E5,EC:2.6
Q7N9E5,EC:2.6.1
Q7N9E5,EC:2.6.1.11
Q7N9E5,EC:2.6.1.17
P59610,EC:2
P59610,EC:2.3
P59610,EC:2.3.1
P59610,EC:2.3.1.35
P59610,EC:2.3.1.1
Q62GT9,EC:2
Q62GT9,EC:2.3
Q62GT9,EC:2.3.1
Q62GT9,EC:2.3.1.35
Q62GT9,EC:2.3.1.1
Q5AH38,EC:2
Q5AH38,EC:2.3
Q5AH38,EC:2.3.1
Q5AH38,EC:2.3.1.35
Q5AH38,EC:2.3.1.1
C5MG55,EC:2
C5MG55,EC:2.3
C5MG55,EC:2.3.1
C5MG55,EC:2.3.1.35
C5MG55,EC:2.3.1.1
Q2HAX7,EC:2
Q2HAX7,EC:2.3
Q2HAX7,EC:2.3.1
Q2HAX7,EC:2.3.1.35
Q2HAX7,EC:2.3.1.1
Q3ASI6,EC:2
Q3ASI6,EC:2.3
Q3ASI6,EC:2.3.1
Q3ASI6,EC:2.3.1.35
Q3ASI6,EC:2.3.1.1
Q7P0T8,EC:2
Q7P0T8,EC:2.3
Q7P0T8,EC:2.3.1
Q7P0T8,EC:2.3.1.35
Q7P0T8,EC:2.3.1.1
Q91554,EC:3
Q91554,EC:3.5
Q91554,EC:3.5.3
Q91554,EC:3.5.3.1
Q65G68,EC:4
Q65G68,EC:4.3
Q65G68,EC:4.3.2
Q65G68,EC:4.3.2.1
O34858,EC:4
O34858,EC:4.3
O34858,EC:4.3.2
O34858,EC:4.3.2.1
A1UQY9,EC:4
A1UQY9,EC:4.3
A1UQY9,EC:4.3.2
A1UQY9,EC:4.3.2.1
B7GTN9,EC:4
B7GTN9,EC:4.3
B7GTN9,EC:4.3.2
B7GTN9,EC:4.3.2.1
Q7WJI7,EC:4
Q7WJI7,EC:4.3
Q7WJI7,EC:4.3.2
Q7WJI7,EC:4.3.2.1
Q3YSS4,EC:4
Q3YSS4,EC:4.3
Q3YSS4,EC:4.3.2
Q3YSS4,EC:4.3.2.1
Q5HBZ4,EC:4
Q5HBZ4,EC:4.3
Q5HBZ4,EC:4.3.2
Q5HBZ4,EC:4.3.2.1
A9B9L0,EC:4
A9B9L0,EC:4.3
A9B9L0,EC:4.3.2
A9B9L0,EC:4.3.2.1
Q7VEK0,EC:4
Q7VEK0,EC:4.3
Q7VEK0,EC:4.3.2
Q7VEK0,EC:4.3.2.1
Q7TV86,EC:4
Q7TV86,EC:4.3
Q7TV86,EC:4.3.2
Q7TV86,EC:4.3.2.1
A2BND8,EC:4
A2BND8,EC:4.3
A2BND8,EC:4.3.2
A2BND8,EC:4.3.2.1
Q15X84,EC:4
Q15X84,EC:4.3
Q15X84,EC:4.3.2
Q15X84,EC:4.3.2.1
Q8ZNF3,EC:2
Q8ZNF3,EC:2.6
Q8ZNF3,EC:2.6.1
Q8ZNF3,EC:2.6.1.87
A8FRR4,EC:2
A8FRR4,EC:2.6
A8FRR4,EC:2.6.1
A8FRR4,EC:2.6.1.87
A1JPP9,EC:2
A1JPP9,EC:2.6
A1JPP9,EC:2.6.1
A1JPP9,EC:2.6.1.87
A8GDR9,EC:2
A8GDR9,EC:2.4
A8GDR9,EC:2.4.2
A8GDR9,EC:2.4.2.43
Q0T2M6,EC:2
Q0T2M6,EC:2.4
Q0T2M6,EC:2.4.2
Q0T2M6,EC:2.4.2.43
A1JPM4,EC:2
A1JPM4,EC:2.4
A1JPM4,EC:2.4.2
A1JPM4,EC:2.4.2.43
Q89WF2,EC:2
Q89WF2,EC:2.5
Q89WF2,EC:2.5.1
Q89WF2,EC:2.5.1.19
A4YJJ3,EC:2
